radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,302,720,60013,2399002,,-79.3704245,43.6517915,6,2,1,1390258795,1408453608,
UMTS,302,720,60013,2906687,,-79.3816013,43.6497119,210,23,1,1390258795,1408453608,
UMTS,302,720,60013,2905082,,-79.3798113,43.6502295,44,7,1,1390258795,1408453608,
UMTS,302,720,60215,2423392,,-79.3611266,43.6551554,243,20,1,1390312667,1408453608,
UMTS,302,720,60215,2377957,,-79.369116,43.654013,0,1,1,1390312847,1408453608,
UMTS,302,720,60215,2377958,,-79.3719339,43.6521243,97,6,1,1390312847,1408453608,
UMTS,302,720,60013,2949043,,-79.3871917,43.6498584,305,51,1,1390313148,1408453608,
UMTS,302,720,60013,1660008,,-79.39534375,43.64792779,99,10,1,1390342359,1409850674,
UMTS,302,720,60330,1660025,,-79.3961373714,43.648311374,237,77,1,1390342359,1417201713,
UMTS,302,720,60330,1670769,,-79.4067256356,43.6495249405,2856,343,1,1390342359,1417231017,
UMTS,302,610,10500,230151486,,-79.3942808,43.6472865,68,15,1,1390342695,1408453608,
UMTS,302,720,60330,1664644,,-79.4133671,43.6317766,169,19,1,1390342741,1408453608,
UMTS,302,720,60330,1664898,,-79.419785,43.6306065,363,33,1,1390342741,1408453608,
UMTS,302,720,60330,1661482,,-79.4545943625,43.6282241812,2439,32,1,1390342741,1410819478,
UMTS,302,610,10500,230149130,,-79.3948127643,43.6472377571,126,14,1,1390347233,1413888326,
UMTS,302,610,10500,230149132,,-79.3952641731,43.6478386821,151,78,1,1390347233,1415835388,
UMTS,302,610,10500,230158935,,-79.396231,43.648697,31,2,1,1390347233,1408453608,
UMTS,302,610,10500,230149131,,-79.3950783,43.6469415,70,4,1,1390347233,1408453608,
UMTS,302,610,10500,230151488,,-79.3947964,43.647314,37,3,1,1390347233,1408453608,
UMTS,302,610,10501,230352160,,-79.3532592,43.6773628,38,5,1,1390351001,1408453608,
UMTS,302,610,10501,230352165,,-79.3480395111,43.6783393778,431,18,1,1390351123,1411081564,
GSM,302,720,4300,43342,,-79.5298027,43.6740397,70583,12,1,1390355270,1408453608,
GSM,302,720,4500,28211,,-79.4878807535,43.6471333116,75090,43,1,1390355270,1410819478,
GSM,302,720,4500,38308,,-79.5230733231,43.6331252077,74022,26,1,1390355270,1417122175,
GSM,302,720,4500,25713,,-79.5503328889,43.6868233333,68404,9,1,1390355270,1410645752,
GSM,302,720,4500,28217,,-79.5008770833,43.6554943458,73691,24,1,1390355270,1410819478,
GSM,302,720,4500,37897,,-79.468654,43.636624,7,2,1,1390355270,1408453608,
GSM,302,720,4500,28213,,-79.468654,43.636624,7,2,1,1390355270,1408453608,
UMTS,302,720,60013,2906789,,-79.3836435,43.6403748,67,6,1,1390355673,1408453608,
UMTS,302,610,10501,230351804,,-79.328092612,43.671317704,128,25,1,1390395657,1416679504,
UMTS,302,610,10501,230357058,,-79.3273679,43.6692253,103,15,1,1390397656,1408453608,
UMTS,302,610,10501,230334053,,-79.326959,43.6682333,13,3,1,1390397656,1408453608,
UMTS,302,610,10501,230340602,,-79.3251995,43.6645347,11,4,1,1390397914,1408453608,
UMTS,302,610,10500,230153594,,-79.395996,43.6489585,7,2,1,1390400379,1408453608,
UMTS,302,610,10500,230158930,,-79.395752,43.647953,0,1,1,1390400817,1408453608,
UMTS,302,610,10500,230145980,,-79.3947164,43.6475513,119,10,1,1390401981,1414034648,
UMTS,302,720,60330,1660022,,-79.3955873529,43.6477503529,128,34,1,1390411036,1417231017,
UMTS,302,610,10500,230139132,,-79.3949436364,43.6476513636,92,11,1,1390412817,1414022090,
UMTS,302,610,10500,230145982,,-79.3946214167,43.6477429167,87,12,1,1390413671,1414048702,
UMTS,302,610,10500,230145981,,-79.394648,43.646834,0,1,1,1390422438,1408453608,
UMTS,302,610,10500,230151487,,-79.394365,43.6471665,34,2,1,1390423501,1408453608,
UMTS,302,610,10500,230139130,,-79.3942471667,43.647194,91,6,1,1390423501,1416586810,
UMTS,302,720,60013,1660022,,-79.3947845,43.6473455,35,2,1,1390428521,1417110514,
UMTS,302,720,60330,2906767,,-79.3940519,43.6474541,152,1855,1,1390428521,1408453608,
UMTS,302,720,60330,1657868,,-79.4275605,43.6320165,193,5,1,1390429300,1408453608,
UMTS,302,720,60330,1745443,,-79.4641444,43.6368748,71,12,1,1390429599,1408453608,
GSM,302,720,4300,38252,,-79.4689903,43.636434,21,4,1,1390441059,1408453608,
GSM,302,720,4500,33292,,-79.4689642,43.6365041,27,6,1,1390441059,1408453608,
UMTS,302,490,10,663221,,-79.4032672,43.722025,80,11,1,1390450193,1408453608,
UMTS,302,490,10,658433,,-79.3910191,43.7258011,1239,147,1,1390450438,1408453608,
UMTS,302,720,60215,2380690,,-79.3634758,43.6522397,357,4,1,1390485025,1408453608,
UMTS,302,720,60013,2906764,,-79.3916913333,43.6490426667,105,6,1,1390486257,1409850674,
UMTS,302,720,60013,2925479,,-79.3925169781,43.6484232125,218,32,1,1390486257,1417231017,
UMTS,302,490,10500,657622,,-79.5228178,43.6405441,1977,496,1,1390489904,1408453608,
UMTS,302,490,10500,659884,,-79.5196131,43.6458707,1482,280,1,1390489904,1408453608,
UMTS,302,490,16070,723189,,-79.5495572,43.608326,6144,530,1,1390494865,1408453608,
UMTS,302,490,10500,723189,,-79.5183762,43.6326206,49,6,1,1390494865,1408453608,
UMTS,302,490,10500,657623,,-79.5282161,43.6417178,718,67,1,1390495039,1408453608,
UMTS,302,490,10500,657545,,-79.5274606385,43.6325861574,3777,122,1,1390495039,1408453608,
UMTS,302,490,10500,657541,,-79.5379731,43.6422545,1138,88,1,1390495294,1408453608,
UMTS,302,490,10500,657542,,-79.5310142,43.6330814,4084,175,1,1390495565,1408453608,
UMTS,302,720,60013,1660002,,-79.3953473333,43.6478423333,49,3,1,1390498719,1409850674,
LTE,302,720,30330,7899905,,-79.4130940145,43.6863233781,134220,1060,1,1390506556,1409621816,
UMTS,302,720,60330,1658544,,-79.4202902029,43.6874556647,6,34,1,1390517607,1409621816,
UMTS,302,720,60017,3713504,,-79.3662482595,43.7771043028,505,578,1,1390521217,1414814382,
LTE,302,720,30330,7896067,,-79.418034,43.6857989,347,210,1,1390523029,1408453608,
LTE,302,220,55012,138793473,,-79.6343894,43.6481233,6228,553,1,1390564183,1408453608,
LTE,302,220,55012,138382338,,-79.5563111,43.628613,2645,184,1,1390564696,1408453608,
LTE,302,220,55012,138382337,,-79.5661586,43.651496,58,5,1,1390564696,1408453608,
LTE,302,220,55012,138927617,,-79.5402076,43.6150678,345,28,1,1390564897,1408453608,
LTE,302,220,55013,138377474,,-79.4968286,43.6251833,3387,261,1,1390564897,1408453608,
LTE,302,220,55013,138869761,,-79.4409349,43.6357891,2177,279,1,1390565237,1408453608,
LTE,302,220,55000,138800898,,-79.3957212,43.6387354,1646,167,1,1390565472,1408453608,
LTE,302,220,55000,138822914,,-79.376549,43.6424155,115,15,1,1390565819,1408453608,
LTE,302,220,55000,138714113,,-79.3756016,43.6434556,65,9,1,1390565819,1408453608,
LTE,302,220,55000,138821378,,-79.3761028,43.6446975,67,8,1,1390565819,1408453608,
LTE,302,220,55000,138821377,,-79.3769155,43.6469006,200,19,1,1390565819,1408453608,
LTE,302,220,55000,138714115,,-79.375658,43.643024,0,1,1,1390565819,1408453608,
LTE,302,220,55000,138822913,,-79.375907,43.644263,0,1,1,1390565819,1408453608,
UMTS,302,720,60215,2377961,,-79.3724985,43.6518293,125,20,1,1390573012,1408453608,
UMTS,302,720,60013,2905048,,-79.3720245,43.6506705,10,2,1,1390586334,1408453608,
UMTS,302,720,60013,2902289,,-79.3705559,43.646274,149,25,1,1390586334,1408453608,
UMTS,302,720,60013,2905059,,-79.3732128,43.6450288,391,38,1,1390586444,1408453608,
UMTS,302,720,60013,2905058,,-79.3738506,43.6450055,220,19,1,1390586444,1408453608,
UMTS,302,720,60013,2905129,,-79.3770729913,43.6436308522,210,23,1,1390586444,1415641927,
UMTS,302,720,60013,2926320,,-79.3783210222,43.6429601556,195,18,1,1390586444,1415641927,
UMTS,302,720,60013,2905110,,-79.3809426579,43.6415800263,247,38,1,1390586444,1415641927,
UMTS,302,720,60013,2905109,,-79.3822166,43.6410068,277,37,1,1390586444,1408453608,
UMTS,302,720,60013,2920649,,-79.3866562,43.63983,162,21,1,1390586444,1408453608,
UMTS,302,720,60013,2899759,,-79.3898286,43.6392953,85,13,1,1390586444,1408453608,
UMTS,302,720,60013,1666534,,-79.3911914,43.639076,14,3,1,1390587110,1408453608,
UMTS,302,720,60330,1666534,,-79.3918938,43.6392522,126,5,1,1390587110,1408453608,
UMTS,302,720,60330,1666536,,-79.3924816,43.639305,139,15,1,1390587110,1408453608,
UMTS,302,720,60330,1678691,,-79.3934512,43.6406463,381,43,1,1390587110,1408453608,
UMTS,302,720,60330,1675092,,-79.3940399,43.6433852,45,8,1,1390587110,1408453608,
UMTS,302,720,60330,1675093,,-79.3948237,43.644244,116,22,1,1390587110,1408453608,
UMTS,302,720,60330,1675103,,-79.3948669063,43.6450250906,305,64,1,1390587110,1409707784,
UMTS,302,720,60330,1670762,,-79.3946979529,43.6459939412,194,17,1,1390587110,1409707745,
UMTS,302,720,60330,2905200,,-79.3943128421,43.6468357895,122,19,1,1390587110,1415125828,
UMTS,302,490,10,658495,,-79.3672781,43.7690552,46,7,1,1390592554,1408453608,
UMTS,302,490,10,658375,,-79.390732,43.7500291,3749,399,1,1390595682,1408453608,
LTE,302,220,55000,138818818,,-79.3801301,43.6574878,75,29,1,1390596400,1408453608,
UMTS,302,720,60013,2906722,,-79.3935106947,43.6465972316,490,95,1,1390601467,1417231017,
UMTS,302,720,60013,2906720,,-79.3930706667,43.6458466667,16,3,1,1390601467,1416436705,
UMTS,302,720,60017,3696812,,-79.3855948,43.7676235,210,54,1,1390601934,1408453608,
UMTS,302,720,60017,3690935,,-79.3854853,43.7679667,359,128,1,1390601934,1408453608,
UMTS,302,720,60017,3690932,,-79.385245,43.7679536,200,31,1,1390601934,1408453608,
UMTS,302,720,60017,3696811,,-79.3778255,43.7650251,670,13,1,1390601934,1408453608,
UMTS,302,720,60017,3690929,,-79.3856715,43.7689575,248,12,1,1390601934,1408453608,
UMTS,302,720,60017,3695995,,-79.3667181,43.7705693,905,70,1,1390601934,1408453608,
LTE,302,220,55000,139201281,,-79.3794284,43.65604,175,41,1,1390601995,1408453608,
LTE,302,220,55000,138785283,,-79.3814272,43.6560495,231,40,1,1390601995,1408453608,
LTE,302,220,55009,138913025,,-79.379229,43.6548753,13,3,1,1390601995,1408453608,
LTE,302,220,55000,138814209,,-79.3848223,43.6596488,324,45,1,1390602590,1408453608,
LTE,302,220,55000,138824449,,-79.383283,43.661684,0,1,1,1390602590,1408453608,
LTE,302,220,55000,138824450,,-79.3841044,43.6612715,102,16,1,1390602590,1408453608,
LTE,302,220,55000,138824451,,-79.3860562,43.6608322,79,14,1,1390602590,1408453608,
LTE,302,220,55000,139051010,,-79.3874062,43.6606031,33,6,1,1390602590,1408453608,
LTE,302,220,55000,139051011,,-79.3900602,43.6600127,208,26,1,1390602590,1408453608,
LTE,302,220,55000,138785538,,-79.3958882,43.6587814,287,43,1,1390603049,1408453608,
LTE,302,220,55000,138545922,,-79.6028246,43.6430727,34427,1594,1,1390603049,1408453608,
LTE,302,220,55000,138545923,,-79.4019208,43.6584655,178,39,1,1390603049,1408453608,
UMTS,302,720,60080,2267308,,-79.3927471,43.8040819,198,32,1,1390610547,1408453613,
UMTS,302,720,60080,2267310,,-79.3958139,43.8022622,187,29,1,1390610717,1408453613,
UMTS,302,720,60080,2267309,,-79.3948577,43.7976503,331,46,1,1390610717,1408453613,
UMTS,302,720,60017,3697722,,-79.3936989,43.792424,220,36,1,1390610814,1408453613,
UMTS,302,720,60080,3697722,,-79.394113,43.7944816,13,3,1,1390610814,1408453613,
UMTS,302,720,60017,3697721,,-79.3930971,43.7895098,94,14,1,1390610814,1408453613,
UMTS,302,720,60017,3711334,,-79.3927693,43.7878978,74,11,1,1390610814,1408453613,
UMTS,302,720,60017,3711335,,-79.3919559,43.7839469,371,48,1,1390610814,1408453613,
UMTS,302,720,60017,3696475,,-79.3893005,43.7738769,825,110,1,1390610923,1408453613,
UMTS,302,720,60017,3696472,,-79.3889528,43.7750993,702,64,1,1390612894,1408453613,
UMTS,302,720,60017,3696469,,-79.3888106,43.77357,1014,78,1,1390612894,1408453613,
UMTS,302,720,60017,3709091,,-79.3833654,43.7869534,74,9,1,1390613095,1408453613,
UMTS,302,720,60017,3695502,,-79.3681791,43.7905015,264,28,1,1390613272,1408453613,
UMTS,302,720,60017,3708051,,-79.3688646,43.7936792,271,45,1,1390613272,1408453613,
UMTS,302,720,60017,3708052,,-79.3695781,43.797673,356,84,1,1390613272,1408453613,
UMTS,302,720,30215,8002307,,-79.3208395,43.6681164,1,3,1,1390613347,1408453613,
UMTS,302,720,60017,3695501,,-79.3670265,43.7856221,327,41,1,1390613724,1408453613,
UMTS,302,720,60017,3713503,,-79.3659173571,43.7806989524,227,42,1,1390613724,1414814282,
UMTS,302,720,60017,3713501,,-79.3655667569,43.7772127156,402,109,1,1390613724,1414814282,
UMTS,302,720,60017,3696473,,-79.366448,43.777268,0,1,1,1390613976,1408453613,
UMTS,302,720,60017,3697785,,-79.3642307,43.7703466,277,40,1,1390613976,1408453613,
UMTS,302,720,60017,3697784,,-79.3635151,43.7670231,193,15,1,1390613976,1408453613,
UMTS,302,720,60017,3687028,,-79.3621678,43.7657877,416,85,1,1390614090,1408453613,
UMTS,302,720,60017,3695994,,-79.3618083,43.7661856,762,108,1,1390614090,1408453613,
UMTS,302,720,60017,3690992,,-79.3507324,43.7664296,241,23,1,1390614090,1408453613,
UMTS,302,720,60017,3690991,,-79.345276325,43.7665733083,570,60,1,1390614090,1415894140,
UMTS,302,720,60017,3690994,,-79.3404259259,43.7658095963,347,27,1,1390614193,1414948938,
UMTS,302,720,60017,3712411,,-79.3337560318,43.7501929045,494,44,1,1390614300,1414814282,
UMTS,302,720,60311,2441891,,-79.3323131,43.7399337,503,64,1,1390614300,1408453613,
UMTS,302,720,60017,2441891,,-79.333053,43.7450983,26,3,1,1390614300,1408453613,
UMTS,302,720,60311,2443309,,-79.3313019478,43.7323931065,492,92,1,1390614300,1408453613,
UMTS,302,720,60311,2443310,,-79.3306137465,43.7267729225,342,71,1,1390614300,1408453613,
UMTS,302,720,60311,2445229,,-79.3278608514,43.7193341611,1304,175,1,1390614405,1408453613,
UMTS,302,720,60311,2445230,,-79.331417413,43.7104310278,498,54,1,1390614405,1408453613,
UMTS,302,720,60311,2444747,,-79.3543184497,43.6952756851,997,181,1,1390614508,1414814282,
UMTS,302,720,60311,2444708,,-79.3465752,43.6978174,59,5,1,1390614508,1408453613,
UMTS,302,720,60311,2379800,,-79.3608203,43.68835,30,4,1,1390614610,1408453613,
UMTS,302,720,60210,2379800,,-79.3615731739,43.6844380435,704,46,1,1390614610,1414814282,
UMTS,302,720,60210,2379802,,-79.3622859333,43.6788318267,445,45,1,1390614610,1414814282,
UMTS,302,720,60210,2379368,,-79.3591289,43.6715888,471,41,1,1390614713,1408453613,
UMTS,302,720,60210,2378687,,-79.3551623929,43.66349825,694,28,1,1390614713,1414814382,
UMTS,302,720,60215,2377831,,-79.3139669,43.679173,900,33,1,1390674211,1408453613,
UMTS,302,720,60215,2399702,,-79.3102641,43.6812473,283,60,1,1390674211,1408453613,
UMTS,302,720,60215,2399700,,-79.3059254,43.6826763,139,20,1,1390674364,1408453613,
UMTS,302,720,60311,2489191,,-79.2990083,43.6841825,400,50,1,1390674364,1408453613,
UMTS,302,720,60311,2446110,,-79.2861273,43.6870216,958,18,1,1390674364,1408453613,
UMTS,302,720,60311,2489189,,-79.2891772,43.6863618,970,94,1,1390674697,1408453613,
UMTS,302,720,60311,2451848,,-79.286761,43.6871155,70,15,1,1390674697,1408453613,
UMTS,302,720,60311,2446109,,-79.2959884,43.6918769,2116,61,1,1390674697,1408453613,
UMTS,302,720,60311,2444370,,-79.2886856,43.6911216,34,5,1,1390674697,1408453613,
UMTS,302,720,60311,2463718,,-79.2908219,43.6906774,127,17,1,1390674697,1408453613,
UMTS,302,720,60311,2446118,,-79.2882265,43.690987,7,2,1,1390674697,1408453613,
UMTS,302,720,60311,2446106,,-79.288254,43.69105,0,1,1,1390674697,1408453613,
UMTS,302,490,10200,658452,,-79.3915269,43.7110671,1143,105,1,1390679993,1408453613,
UMTS,302,490,10200,662231,,-79.3904246,43.7704291,6872,958,1,1390679993,1408453613,
UMTS,302,490,10200,662221,,-79.3827847,43.7267159,3779,327,1,1390679993,1408453613,
UMTS,302,490,16010,854990,,-79.4050967,43.8343193,225,23,1,1390683025,1408453613,
UMTS,302,490,16010,854729,,-79.4499225,43.8280178,1899,12,1,1390683238,1408453613,
UMTS,302,490,16010,854499,,-79.4742077,43.8180853,1772,115,1,1390683349,1408453613,
UMTS,302,490,16010,854500,,-79.4805589,43.8063029,661,47,1,1390683349,1408453613,
UMTS,302,490,16010,854501,,-79.4840573,43.7996731,474,39,1,1390683349,1408453613,
UMTS,302,490,16010,860280,,-79.4969077,43.7929815,1161,115,1,1390683445,1408453613,
UMTS,302,490,16010,860282,,-79.5391891,43.7818756,5366,175,1,1390683445,1408453613,
UMTS,302,490,16010,860281,,-79.5084744,43.7897288,220,10,1,1390683445,1408453613,
UMTS,302,490,16010,854269,,-79.5272185,43.7853883,0,1,1,1390683552,1408453613,
UMTS,302,490,16010,854131,,-79.5366721711,43.7838708684,1367,76,1,1390683552,1411017816,
UMTS,302,490,16010,854099,,-79.5524361884,43.7795614667,1429,69,1,1390683552,1411018023,
UMTS,302,490,16010,860100,,-79.5642319,43.7764178,742,41,1,1390683686,1408453613,
UMTS,302,490,16010,860101,,-79.5807939,43.7698194,1262,75,1,1390683686,1408453613,
UMTS,302,490,16010,853889,,-79.6045264,43.7613661,276,20,1,1390683777,1408453613,
UMTS,302,490,16010,853991,,-79.6009573,43.7624863,14,2,1,1390683777,1408453613,
UMTS,302,490,16070,722559,,-79.6477834,43.7448782,163,12,1,1390683882,1408453613,
UMTS,302,490,16070,722327,,-79.6603295,43.7367634,1163,54,1,1390683882,1408453613,
UMTS,302,490,16070,728517,,-79.6571326,43.7386721,271,19,1,1390683882,1408453613,
UMTS,302,490,16070,722117,,-79.681975,43.7027385,88,7,1,1390684092,1408453613,
UMTS,302,490,16070,722367,,-79.6874336,43.6943379,716,22,1,1390684092,1408453613,
UMTS,302,490,16070,722262,,-79.6826645,43.6301928,660,98,1,1390687367,1408453613,
UMTS,302,490,16070,722699,,-79.6358093,43.649956,50829,180,1,1390687468,1408453613,
UMTS,302,490,16070,726418,,-79.6624436,43.6384321,484,25,1,1390687468,1408453613,
UMTS,302,490,16070,722549,,-79.654236,43.6420381,49154,166,1,1390687468,1408453613,
UMTS,302,490,16070,722547,,-79.6465181,43.6462938,49886,63,1,1390687575,1408453613,
UMTS,302,490,16070,722697,,-79.6204007,43.658225,52287,78,1,1390687671,1408453613,
UMTS,302,490,16070,722759,,-79.6083809,43.6631197,53374,111,1,1390687671,1408453613,
UMTS,302,490,16070,722760,,-79.5956692,43.6671433,250,14,1,1390687671,1408453613,
UMTS,302,490,10500,722757,,-79.5795195,43.6741785,30,3,1,1390687779,1408453613,
UMTS,302,490,10500,657326,,-79.5731987857,43.6891281905,652,21,1,1390687779,1408453613,
UMTS,302,490,10500,657321,,-79.5402323241,43.710601354,3082,352,1,1390687779,1411017816,
UMTS,302,490,10500,657463,,-79.5563169548,43.7064888194,466,31,1,1390687884,1411017816,
UMTS,302,490,10500,657461,,-79.5454962757,43.7111311486,1203,37,1,1390687884,1411017816,
UMTS,302,490,10500,657464,,-79.5391269,43.7125459,908,16,1,1390687884,1408453613,
UMTS,302,490,10500,663551,,-79.5384162375,43.7128232875,298,16,1,1390687993,1411018023,
UMTS,302,490,10500,663554,,-79.54021568,43.71264208,506,5,1,1390687993,1411018023,
UMTS,302,490,10500,657591,,-79.5301205,43.7147746,598,30,1,1390687993,1411017816,
UMTS,302,490,10500,657592,,-79.5291681322,43.7482906686,3762,255,1,1390687993,1411017816,
UMTS,302,490,10500,657595,,-79.51944021,43.71918672,853,10,1,1390687993,1411018023,
UMTS,302,490,10500,663231,,-79.5037125,43.7181599,440,12,1,1390688108,1408453613,
UMTS,302,490,10500,663233,,-79.5102816,43.7173857,68,4,1,1390688108,1408453613,
UMTS,302,490,10500,663234,,-79.5067608,43.7177807,519,9,1,1390688108,1408453613,
UMTS,302,490,10500,657873,,-79.4965193,43.7192435,312,5,1,1390688108,1408453613,
UMTS,302,490,10500,657876,,-79.4953674,43.7194397,305,6,1,1390688108,1408453613,
UMTS,302,490,10500,657875,,-79.4907654,43.7202741,49,3,1,1390688108,1408453613,
UMTS,302,490,10500,657872,,-79.4868643,43.7211999,234,12,1,1390688108,1408453613,
UMTS,302,490,10500,663594,,-79.481426,43.7225031,172,10,1,1390688108,1408453613,
UMTS,302,490,10500,663593,,-79.4734127,43.7244591,492,24,1,1390688236,1408453613,
UMTS,302,490,10500,663592,,-79.4714367,43.7249599,0,1,1,1390688236,1408453613,
UMTS,302,490,10200,658581,,-79.3763585,43.7416457,3530,850,1,1390690758,1408453613,
LTE,302,720,30330,7899906,,-79.4201210385,43.685254,342,78,1,1390748365,1414552147,
LTE,302,220,65534,138422019,,-79.5547666,43.8714424,5267,289,1,1390762345,1408453613,
LTE,302,220,65534,138788098,,-79.5457527,43.8221927,242,15,1,1390762664,1408453613,
LTE,302,220,65534,138834434,,-79.5453333,43.8171095,309,18,1,1390762664,1408453613,
LTE,302,220,65534,138558979,,-79.5445628,43.8125199,194,11,1,1390762685,1408453613,
LTE,302,220,65534,139070209,,-79.5420852,43.8022186,1020,52,1,1390762707,1408453613,
